id,content,title,media-type,source,published
4ab7bb83-6f7e-46b8-af23-a954d372a6ac,"When the curtain came down Friday night on Smuin Ballet's season opener -- Dance Series One -- it was clear that ""Broken Open,"" by company choreographer-in-residence Amy Seiwert, had more heft and complexity than the rest of the evening combined.

The first thing one notices in Seiwert's work is her keen craftsmanship. She has the dancers slip in from the curtains upstage as well as wash in from the sides to a silky mix of driving strings and bass heartbeats, provided by composer and cellist Julia Kent. 

Employing the traditional male-female partnerships, the choreographer keeps our eyes trained on couples whose rapidly angled limbs by turns break open, gather, then explode across the stage in razor sharp turns, before they disappear. 

The splatter of color on the men's shirts and women's leotards, as in a bouquet of wildflowers, gave Seiwert's cool, organic movements and architecture the heat of a well-designed garden, though the bathing tank-style leotards for the women (designed by Sandra Woodall) made them appear shorter than they are. The designer's concentration of color on the dancers' torsos, though, was inspired. And Brian Jones' lighting for this work added a wonderful luminosity to the action.

Choreographer Ma Cong's ""French Twist,"" which opened the evening at the Dean Lesher Theater in Walnut Creek, was catchy and athletic, if predictable. Conjuring up the punchy athleticism and pop sensuality of ODC and Twyla Tharp, ""French Twist"" flowed from devilish couplings -- multiple duets, male quartets and large ensembles -- that slurped and exploded. Susan Roemer and Weston Krukow gave ""French Twist"" its keen edge.While physically clever, fast moving and cheeky, the movement was not helped by the decor -- a pale gray drop with triangles, squares and rounds reminiscent of children's building blocks, which drained the stage of color. Noir fog further blurred any sense of time and place, and the costumes, featuring white button-down shirts, undercut the cartoon sensibility of the steps. The music, by Hugues Le Bars, only confused the picture further, making it seem as if this gray dance should have been in Technicolor.

Company dancer and budding choreographer Ben Needham-Wood premiered ""Maslow,"" which he dedicated to Abraham Maslow, the noted psychologist, and his concept of human potential. Set to an original score by Ben Sollee, this work is essentially a New Yorker-style cartoon depiction of a man's search for self. Had ""Maslow"" come first in the program, rather than third, it might have mattered less that the protagonist (Robert Kretz) doesn't actually locate his potential, but does find an entire crowd in his psyche.

Michael Smuin's ""Bouquet"" (1981) offered a bit of classicism with music by Shostakovich. But on the same program with Seiwert's ""Broken Open,"" it felt pointless. 

""Open"" was not perfect, but its visual, kinesthetic and musical aliveness made it the sister who, dressed in Prada, makes her plainly dressed siblings look shabby.

The logic of leaving the best dance for last, so audiences will remain captive and be enticed to return for the next program, works sometimes -- especially when the program is balanced. But Dance Series One lacks that balance, and some tinkering with the lineup could perhaps make all the works shine brighter.

Contact Ann Murphy at writingdance@aol.com.

Smuin Ballet

Presenting Dance Series One

When: 2 p.m. Sept. 19

Where: Lesher Center for the Arts, 1601 Civic Drive, Walnut Creek

Tickets: $51-$68

Also: Sept. 24-27, Mountain View Center for the Performing Arts; and Oct. 1-4, Palace of Fine Arts Theater, San Francisco",Review: Amy Seiwert's 'Broken Open' steals show in Smuin Ballet season opener,News,San Jose Mercury News,2015-09-19T19:59:52Z
f946fbad-bf58-4b67-8711-f5d5a1f22527,"A housing association will close its rent office in South Oxhey and Rickmansworth next month, it has emerged this week. 
 
 Thrive Homes has announced it will close its offices in Oxhey Drive, South Oxhey and its services at Three Rivers District Council offices in Rickmansworth on Wednesday October 21. 
 
This follows a consultation, which Thrive says, was responded to by two per cent of their customers. 
 
The housing association stressed the move could save them £250,000 and insisted more people are paying rent by Direct Debit, Paypoint, phone or online. 
 
In a letter to residents by Thrive’s chief executive, Elspeth Mackenzie, said: “Following consultation, we have decided to close Thrive’s service at the area office in South Oxhey and Three Rivers District Council offices in Rickmansworth. 
   
 Share article  
   
“We have taken this decision for a number of reasons, including low demand for counter services, high costs of renting the office and processing transactions, duplication of service delivery and overwhelming trends towards online and direct debit payment.” 
 
“From this date, Thrive will no longer accept payments by cash or cheque. The consultation resulted in direct comments, both positive and otherwise from around two per cent of customers reflecting a balance of opinion.”",Housing association to close rent office in South Oxhey next month,News,Your Local Guardian,2015-09-15T16:17:20Z
bdb7cfcb-d8fd-4768-abe1-7b9d06f777b4,"Posted Tuesday, September 8th 2015 @ 1pm  by  Rob Quinn,  Newser Staff 
 

 
( NEWSER ) – A flight attendant who stopped serving passengers alcohol after she converted to Islam says things were going perfectly until a colleague complained. Charee Stanley says that after she found out that her faith didn't allow her to serve booze, her supervisor at ExpressJet suggested that she work out an arrangement with other flight attendants to handle alcohol requests, CNN  reports. 
 
But after the complaint was received, the airline ditched its religious accommodation, placed Stanley on 12-month unpaid leave, and told her she could be fired when the year was up, according to a lawyer for the Council on American-Islamic Relations. 
 
Read the full story on Newser.com",Flight Attendant Who Wouldnt Serve Booze Suspended,News,Kentucky News Network,2015-09-08T18:33:51Z
00d1c1ba-50bf-4dad-85ef-8794e8343b1d,"SOUTHFIELD, Mich. , Sept. 9, 2015 /PRNewswire-USNewswire/ --   Park West Gallery , known for fine art auctions on cruise ships, live art auctions in major metropolitan areas and art galleries in Detroit and Miami Lakes, Florida , has signed with celebrated marine wildlife artist Guy Harvey . 

Park West Gallery reviews hundreds of artist submissions each year, seeking the most innovative artists to represent. The gallery was thrilled to sign with Harvey not only because of his awe-inspiring art, but also due to his conservation efforts. 
   
Harvey's art will be available to collectors all over the world through Park West Gallery art auctions. He joins renowned artists such as Yaacov Agam , Peter Max , Romero Britto and Scott Jacobs as a Park West Gallery artist. 

""This relationship will broaden the reach of my art for patrons and at the same time help spread the message for ocean conservation,"" said Harvey, who in 2011 received the Simon Conservation Award from Artists for Conservation. 

Park West Gallery and Harvey are celebrating in a big way. Harvey had the honor of designing the hull artwork of Norwegian Cruise Line's newest ship, the Norwegian Escape, which will set sail November 2015 . Promotional artwork by Harvey will be available aboard the inaugural cruise. 

Harvey draws upon a degree in marine biology from Aberdeen University , a doctorate in fishery management from the University of the West Indies , and his childhood experiences growing up in Jamaica to capture the beauty and majesty of ocean life. 

Harvey's art career blossomed in 1985 with a one-man exhibit featuring artwork based on Ernest Hemingway's ""Old Man and the Sea."" Three years later, Harvey became one of the world's top saltwater game fish artists. 

Alongside his artwork, Harvey is a scientist, conservationist, diver and angler in support of ""catch and release"" fishing practices. His Guy Harvey Ocean Foundation supports research and educational programs to protect marine environments. 

Harvey also produces a syndicated TV show, "" Guy Harvey's Portraits of the Deep,"" that blends sports fishing with education, and a series of Guy Harvey Expedition documentaries. 

Harvey and his family live in Grand Cayman where he maintains an art studio and gallery. 

About Park West Gallery : 

Founded in 1969, Park West Gallery has connected artists to more than 1.8 million fine art collectors via land and sea art auctions by creating entertaining, educational and welcoming environments that ignite a passion for the arts. 

Contact: Chris Gray , 248-354-2343 x1934 

Photo - http://photos.prnewswire.com/prnh/20150909/264953  

To view the original version on PR Newswire, visit: http://www.prnewswire.com/news-releases/park-west-gallery-signs-artist-guy-harvey-300140059.html 

SOURCE Park West Gallery",Park West Gallery signs artist Guy Harvey,News,Town Hall,2015-09-09T16:26:00Z
6c309a39-49db-4906-bd76-22e191ea296f,"SOURCE APR Energy plc

JACKSONVILLE, Fla. 

""I want to congratulate our installation and commissioning teams for demonstrating our commitment to operational excellence and customer satisfaction by quickly bringing this new capacity on line,"" said Chief Executive Officer Laurence Anderson 

The Botswana 

""Botswana 

In Senegal 

The Company currently is contracted to provide approximately 300MW of generating capacity across Africa 

About APR Energy

APR Energy is the world's leading provider of fast-track mobile turbine power. Our fast, flexible and full-service power solutions provide customers with rapid access to reliable electricity when and where they need it, for as long as they need it. Combining state-of-the-art, fuel-efficient technology with industry-leading expertise, our scalable turnkey plants help run cities, countries and industries around the world, in both developed and developing markets. For more information, visit the Company's website at www.aprenergy.com. 

Press Photo Gallery 

Photo - http://photos.prnewswire.com/prnh/20120207/FL48583LOGO 

To view the original version on PR Newswire, visit:http://www.prnewswire.com/news-releases/apr-energy-commissions-new-botswana-project-senegal-expansion-300145446.html

©2015 PR Newswire. All Rights Reserved.","APR Energy Commissions New Botswana Project, Senegal Expansion",News,KUSI.com,2015-09-18T06:35:00Z
8b3ab20c-538d-4ae6-9e34-53ab060f6901,"Sydney Morning Herald  Wednesday 2nd September, 2015  
 A four-match ban for a second strike is set to be a key feature in an overhaul of the AFL's controversial illicit drugs policy. 
A working party involving the league and players has reviewed the policy and the new version could be announced as early as next week. 
 
Fairfax Media reported on Wednesday that a second strike would also carry a $5000 fine, while a third strike would mean a 12-game ban and a $10,000 penalty. 
 
They represent a dramatic increase in punishments under the policy. 
 
... 
 
Read the full story at Sydney Morning Herald",AFL set to ramp up three-strikes policy,News,The Sydney News,2015-09-02T16:14:33Z
d9fad4cb-ed52-4184-a56a-f0fc82d6c80c,"HONG KONG (CNNMoney) – Reserve Bank of India Governor Raghuram Rajan cut interest rates for the fourth time this year on Tuesday, a policy change made possible by slowing inflation in Asia’s third-largest economy. 

The RBI cut the rate at which it lends to banks by 0.5 percentage points to 6.75%, a larger reduction than economists had expected. Two of the bank’s previous cuts — made in January and March — were unscheduled surprises. 

“With the Fed hesitating to cut rates, the Reserve Bank of India now has a window of opportunity to ease its policy rate once more this year before opting for a pause,” economists at Societe Gererale said in a research note. 

Investors cheered the news, sending Mumbai’s Sensex into positive territory. But Rajan sounded a note of caution about the health of India’s economy. 

“In India, a tentative economic recovery is underway, but is still far from robust,” Rajan said in a statement. The central bank governor said that global financial markets had become more unstable in recent months, and took note of increased economic risks in China, Brazil, Russia and South Africa. 

As a result, he said, the RBI’s policy stance “will continue to be accommodative.” 

Unlike some other central banks, the RBI is not legally independent, and can be more susceptible to shifting political whims. Rajan, a former IMF chief economist, has been under intense political pressure to cut rates. 

But analysts see other reasons for this rate cut. 

“We believe the move will come as result of the easing path of inflation, and not because of increased government pressure,” the Societe Gererale economists said.",Reserve Bank of India slashes interest rates,News,997WTN.com,2015-09-29T06:14:43Z
312f7efb-2c72-4066-8295-cb8611799073,"When two of the internet’s most famous vloggers got hitched, we thought it would be all over YouTube and Instagram and Twitter – maybe even with a live-stream. 
 
But Jim Chapman and Tanya Burr opted to keep their big day under wraps, only revealing the news on Sunday, three days after the wedding took place. And now Jim has revealed why. 
 
“I just think we wanted our wedding to be very intimate, very private,” he explained. “We share so much of our lives, and we wanted a day where we could just turn everything off. 
 
“I didn’t even have my phone on me. It was actually really nice, just to have a day with me and my wife and our really close friends and family.” 
 
But with so many friends who are vloggers, such as Zoella (Zoe Sugg) and Tyler Oakley, keeping the wedding secret required a pre-warning. 
 
“We had to have on the invite, ‘Rules: no vlogging, no Snapchat, no social media’,” Jim said. “Everyone took pictures and they’ll be releasing them now. But we wanted to be the ones to announce it.” 
 
Jim has 128 million views on his YouTube channel, while his wife has 239 million. They have been engaged since 2012 and sometimes appear in each other’s videos to play games and do competitions. 
   
 Share article  
   [embedded content] 
“I was very lucky to find the one I wanted to be with very early on,” Jim said. “I think – you’ve got to keep it fun. We’ve been together now for about nine years, and it’s always fun and exciting.”",Jim Chapman reveals why he and Tanya Burr banned vlogging from their wedding day,News,Milford Mercury,2015-09-08T17:11:21Z
94f91920-9dca-412f-b6d3-935675ec2f3a,"HOUSTON — Collin McHugh went 7 2-3 innings and Hank Conger hit a grand slam as the Houston Astros beat the Minnesota Twins 8-0 on Friday night. 

McHugh (15-7) gave up seven hits and struck out six in picking up his second straight win. McHugh has allowed two runs or fewer in each of his last six starts. 

Colby Rasmus had two hits, including a monstrous two-run homer into the upper deck in right field in the second inning to give the Astros a 3-0 lead. 

Conger upped the lead to 7-0 with the grand slam in the fourth into the Crawford Boxes in left field. After Evan Gattis, Jed Lowrie and Carlos Gomez led off the inning with singles, Mike Pelfrey (6-9) struck out the next two hitters to set up Conger's second grand slam of the season. 

Conger, who had not hit a grand slam before this season, hit his first career grand slam Aug. 1, against Arizona. He added an RBI single in the eighth. 

Carlos Correa's RBI fielder's choice in the first gave Houston a 1-0 lead. 

Lowrie had three hits and scored twice, and Gattis had two hits for Houston. 

Pelfrey was tagged for seven runs and eight hits with five strikeouts in four innings. It was Pelfrey's second straight outing of four innings or less — both against the Astros. Pelfrey lasted just 3 2-3 innings in his last start against the Astros on Saturday, allowing four runs in a 4-1 loss. 

Joe Mauer had two hits and the best chance to score for Minnesota but was thrown out at home by Gomez trying to score on Miguel Sano's single in the first. The Twins did not get a runner past second base the rest of the way. 

TRAINER'S ROOM 

Twins: RHP Phil Hughes (lower back inflammation) is expected to throw off a mound in Minneapolis this weekend and will join the club in Kansas City for a simulated game next week. 

Astros: OF George Springer was activated from the 15-day DL on Friday and started in right field. Springer went on the DL with a right wrist fracture on July 2. He went 1 for 4 with a single. 

TEN ASTROS WITH TEN HOMERS 

The grand slam was Conger's 10th home run of the season, giving the Astros 10 players with 10 or more home runs, breaking the franchise record of nine set in 2000. The major league record is 11 players with 10 or more home runs set by the Detroit Tigers in 2004. 

UP NEXT 

Twins: RHP Ervin Santana (3-4) goes Saturday in the second game of the three-game series. Santana threw seven shutout innings with 10 strikeouts in his last start Sunday against the Astros. 

Astros: RHP Lance McCullers (5-5) matches up for a second straight start against Santana after taking the loss Sunday, giving up three runs in six innings.","McHugh, Conger lead Houston to 8-0 win over Twins",News,Boston Herald,2015-09-05T03:01:00Z
f0d5e37b-c278-4c0a-b050-110a4a7632cb,"Based on real events, we delve briefly into the life of the venerable travel writer Bill Bryson, who has the foolhardy idea of hiking the laborious Appalachian Trail, in a bid to reconnect with his own country, after spending two decades across the Atlantic living in England. Convincing/telling his apprehensive wife of his idea – 

The post appeared first on HeyUGuys. » 

- Stefan Pape",A Walk in the Woods Review,News,IMDB,2015-09-16T11:01:56Z
f6e42f7e-5619-4ef7-87f4-ae4c32cc7d39,"Same issue. Different year. 
 
A bill that would restore funding diverted in 2011 from the state’s four newest cities – all in Riverside County – has landed on Gov. Jerry Brown’s desk. Again. 
 
Officials in Eastvale, Wildomar, Menifee and Jurupa Valley, stung by Brown’s two previous vetoes of bills that would have restored state funding to them, were pragmatic about whether the governor would sign SB25 into law. 
 
“I hold out very little hope, but I pray every night that he does,” said Wildomar Mayor Ben Benoit. 
 
Brown has 30 days from Sept. 8, the day SB25 got to his desk, to either sign the bill or veto it. If he takes no action, SB25 becomes law. 
 
SB25, which was introduced by state Sen. Richard Roth, D-Riverside, is virtually identical to SB69, which was Brown vetoed in September 2014. Roth also sponsored SB69. 
 
In his veto message, Brown cited concerns about the “long-term costs to the general fund that this bill would occasion.” 
 
Eastvale City Manager Michele Nissen said the state’s financial picture has improved markedly over the past year. 
 
“Now he’s got a revenue surplus,” Nissen said. 
 
Eastvale and Jurupa Valley have written letters signed by their respective mayors urging the governor to sign the bill to ease the four cities’ financial hardship. 
 
Eastvale, Menifee, Wildomar and Jurupa Valley have lost millions annually since June 2011, when state legislators voted to divert vehicle-license fee revenue from cities to law enforcement grants. 
 
All California cities lost vehicle-license fee revenue, but the four newest cities received a greater share to make up for property taxes that cities formed after 2004 don’t get. 
 
All have had to cut back on services, including law enforcement, but none have been affected as badly as Jurupa Valley, which became a city two days after the vote. 
 
SB25 would return the estimated $16 million per year to the four cities in property tax money that normally goes to education. 
 
Because state law requires full funding for education, that money would have to be repaid from the general fund. 
 
Jurupa Valley has lost an estimated $25 million over the past four years and has taken an initial step toward disincorporation. 
 
Although Jurupa Valley’s financial situation has improved, the city still owes more than $18 million to Riverside County in unpaid transition year costs, law enforcement costs and revenue neutrality payments. 
 
Menifee Mayor Scott Mann said Brown has had multiple opportunities to restore vehicle-license fee funding rescinded as part of his public safety realignment plan in 2011. And there has been no indication from the governor, or his staff, that he will approve it this time either, Mann said. 
 
Despite that, Mann said, he has written a personal letter to Brown asking him to sign SB25.",POLITICS: Bill to restore Inland cities’ funding on...,News,Riverside Press Enterprise,2015-09-14T03:36:30Z
e3b755ff-7177-43a1-a8b2-df8be7c22810,"ARND WIEGMANN/REUTERS    
Fifa president Sepp Blatter has pledged his support for US and Swiss criminal investigations into the organisation. 
               
Sepp Blatter has urged Fifa to support American and Swiss investigations of corruption in football, even as both criminal cases may target him. 
 
The embattled governing body should cooperate ""no matter how close to home those investigations get,"" Blatter wrote in his weekly Fifa magazine column. 
 
This is the difficult path we must follow if we are serious about change,"" the Fifa president said. 
 
 READ MORE:  Ranieri shows serious side  
 
His magazine column was published the day after Switzerland's Attorney General Michael Lauber pressured Fifa to stop blocking the requested handover of Jerome Valcke's emails. 
 
Fifa suspended Valcke as secretary general last week, hours after he was linked to a proposed deal for black-market World Cup ticket sales. 
 
""We need to show that we understand the severity of this situation and that we are ready to take the right steps to fix it,"" Blatter wrote. 
 
US Attorney General Loretta Lynch and Lauber said last week at a shared news conference in Zurich that their respective cases implicating senior Fifa officials are expanding, and could yet indict Blatter. 
 
The US case alleging bribery and racketeering among Fifa vice presidents and longtime executive committee members has indicted 14 people and taken guilty pleas from four others. 
 
A Swiss case that started with Fifa's complaint last year of possible money laundering in the 2018-2022 World Cup bid contests is now looking for evidence of criminal mismanagement across Fifa's day-to-day business. 
 
Blatter has denied wrongdoing and blamed corruption on individuals outside Fifa's control. 
 
In his column, Blatter linked the criminal investigations to the need for reforming Fifa when his 18-year presidency ends in February, after a previous round of modernising changes fell short. 
 
""However, the highly regrettable events this year have made it painfully clear those changes have not been enough,"" he wrote. 
 
Failing to approve reforms at the February 26 election congress in Zurich would be a ""betrayal"" of Fifa by the 209 member federations, Blatter suggested. 
 
Some reforms, including term limits for top officials, were rejected by those same members last year in Brazil after Blatter told them that rules forced upon Fifa would later apply worldwide. 
 
Still, Blatter reminded that ""millions of fans around the world ... rightly expect the highest standards from those managing the game.""","Fifa boss Sepp Blatter urges support for US, Swiss criminal cases into corruption",News,Taranaki Daily News,2015-09-24T17:49:32Z
0800f377-a0c3-4999-b4cc-9c17f77b3f72,"This Vodka Display for Smirnoff is a Clever Nod to Olympic Gold  
  By: Rebecca Byers -  Published: Sep 3, 2015 • References: thefaction.co   This podium-inspired vodka display is a topical means of engaging consumer's around the brand's new product range, Smirnoff Gold. The over-the-top retail display combines the glitz and glamour of bringing home gold with the elegance of the vodka brand. 
Launched around the time of the Olympics, the merchandising effort appeals to all those enthralled by the international sporting spectacle. Designed by Mumbai-based agency the Faction, the dynamic vodka display is sure to catch the eye of busy consumers as they trot through the supermarket. The excessive gold contained in the design also does a lot in terms of elevating the status of the product itself. 

Designed to engage even the passive Olympics viewer, this example of vodka merchandising speaks to the power of hyper-niche co-branding efforts.   Stats for Podium-Inspired Vodka Displays   Trending: Just New & Mild 
Traction: 0 min 
Interest: N/A minutes   Concept: Vodka Display 
Related: 48 examples / 37 photos 
Segment: Neutral, 18-55+   Comparison Set: 18 similar articles, including: architectural vodka displays, vodka concept stores, and rainforest beer merchandising.",Podium-Inspired Vodka Displays - This Vodka Display for Smirnoff is a Clever Nod to Olympic Gold (TrendHunter.com),News,Trend Hunter,2015-09-03T06:45:03Z
918680a0-95ad-4195-99b5-0cd63f9bbf55,"Company News: Page (1) of 1 - 09/01/15     print
	    	page (September 01, 2015) 
REDWOOD SHORES, CA -- (Marketwired) -- 09/01/15 --  Oracle (NYSE: ORCL) -- Oracle Service Cloud -- a software-as-a-service (SaaS) solution -- has received an Authority to Operate (ATO) from the U.S Department of Defense (DoD) under the DoD Cloud Security Model at security impact Level 4. The Oracle Service Cloud is Oracle's premier SaaS solution providing the industry's best-in-class customer service platform for enterprise customers. 
 
Oracle Service Cloud is the first cloud offering in Oracle's U.S. DoD Cloud to receive an ATO. Oracle's U.S. DoD Cloud is a community cloud available for all DoD agencies, and additional cloud services such as Human Capital Management Cloud are in process for accreditation. 
  
The rigorous review of Oracle's environment was completed by an accredited third-party organization at the Level 4 security impact for a SaaS offering using a community deployment model. Level 4 security impact refers to Controlled Unclassified Information (CUI) or other critical mission data that requires protection from unauthorized disclosure. 

""Oracle will be able to support U.S. government agencies by providing a secure platform in the cloud to better serve military men and women,"" said David Vap, group vice president, Oracle Service Cloud. ""The Department of Defense can now procure commercial cloud services in order to meet dynamic user needs, improve efficiency and drive greater productivity while at the same time, have assurances that Oracle Service Cloud delivers against process and security control requirements."" 

 
By deploying Oracle Service Cloud on top of Oracle's FedRAMP authorized Infrastructure as a Service (IaaS), Oracle provides the DoD with benefits such as: 
 Supporting the DoD Cloud First Policy  Providing a secure Cloud environment to support DoD needs  Offering a low cost option to the DoD  Allowing faster implementations and better service to DoD customers  
More information on this certification is available at www.FedRAMP.gov . 
 
To learn more about Oracle Public Sector , follow @Oraclegov on Twitter and join the Oracle Public Sector community on Facebook. 
 
 About Oracle 
Oracle offers a comprehensive and fully integrated stack of cloud applications and platform services. For more information about Oracle (NYSE: ORCL), visit oracle.com . 
 
 Trademarks 
Oracle and Java are registered trademarks of Oracle and/or its affiliates. Other names may be trademarks of their respective owners. 
 
Contact Info 
Katie Barron 
Oracle 
+1.202.904.1138 
Email Contact  

Lacy Cooper 
O'Keeffe & Company 
+1.540.364.5913 
Email Contact  
 
Copyright @ Marketwire 
Page: 1  
 
Related Keywords: Applications, Security, Business Issues, Cloud Computing, infrastructure, application services, Cloud infrastructure, Community cloud, Management, USA, Marketwire, Other, Men, Women, 

Source:Marketwire.
 All Rights Reserved",Oracle Service Cloud Granted U.S. Department of Defense Authority to Operate,News,Review Seeker,2015-09-01T13:48:08Z
e63aebdc-0b5b-4b36-bd6a-fe388ff12632,"JOHN F. MORRISON, Daily News Staff Writer morrisj@phillynews.com , 215-854-5573     Posted: Tuesday, September 22, 2015, 12:16 AM     
GEORGE BEATO, an Army veteran of World War II, was delivering pies in Fairmount for a baking company after the war when he made an observation that would change his life: 
 
The blue-collar neighborhood had practically no sandwich shops. 
 
George decided he would remedy that deficiency. He borrowed $500 from a butcher with whom he had become friendly, and in 1954 opened Beato's Pizza, on Parrish Street. 
 
George Beato, who died Sept. 16 at age 91, almost immediately won the hearts of fellow business people and the hard-working folks in blue-collar Fairmount with his ebullient personality, his wit and his generosity. 
   
""He never said no to people and would provide a meal to anyone, regardless of their ability to pay,"" his family said. ""Having grown up poor, George knew what it was like to go to bed hungry and he never wanted to see anyone ever go through that, especially a child. 
 
""Patrons weren't just customers, they became his friends, regardless of race, creed or social status. Beato's became the hangout for several generations of Fairmounters over the years. 
 
""People always knew when George was there, as his meticulously kept Cadillac would be parked out front, and would often stop in just to say hello."" 
 
Beato's became famous for its cheesesteaks, and word spread throughout the city. Soon, people were driving in from the outskirts. 
 
Among customers were the late Mayor James H.J. Tate, former District Attorney Lynne Abraham, Police Commissioner and later Mayor Frank Rizzo and his brother, Joe, the fire commissioner. Boxer Jimmy Young and ""the Geator with the Heater"" Jerry Blavat were customers. 
 
George's cheesesteak won the first Philadelphia magazine ""Best of Philly"" award, and several more after that. 
 
On one wall of his eatery was a photograph of George with Frank Rizzo. Another was of Patrick Ward, a Fairmount boy who worked for him and was killed in Vietnam. 
 
George was a big supporter of police and firefighters, and donated annually to the Hero Scholarship Fund supported by the Police and Fire Thrill Show. 
 
To show his gratitude for the first-responders, he never charged them for meals. If they insisted on paying, he charged them $2. He was made an honorary member of the Police and Fire departments and proudly displayed his badges. 
 
George died suddenly at his home in the Northeast. 
 
He was born in Philadelphia to Italian immigrants Philip and Carmela Beato. He was raised in South Philadelphia and dropped out of South Philadelphia High School in the 11th grade to go to work to help his family in the Depression. 
 
He met his future wife, Phyllis Romano, at a neighborhood dance when he was 18 and she was 17. They eloped and married in 1942. 
 
George worked for a butcher shop in the Italian Market and drove a cab before being drafted into the Army. 
 
He served from 1943 to 1945 as a military policeman. Because he was fluent in Italian, he was assigned to interrogate Italian prisoners. 
 
In 1990, after nearly 37 years in the restaurant business, often working 18-hour days, George decided to call it quits. He sold Beato's and retired. 
 
Besides his wife, he is survived by two daughters, Marie Marandolo and Phyllis Faith; seven grandchildren and 11 great-grandchildren. 
 
Services: Funeral Mass 10:30 a.m. Thursday at St. Matthew Church, 3000 Cottman Ave. Friends may call at 6:30 p.m. tomorrow and at 9 a.m. Thursday at the John F. Givnish Funeral Home, 10975 Academy Road. Interment will be private. 
 
Donations may be made to the Hero Thrill Show, 11630 Caroline Road, Philadelphia 19154.","George Beato, 91, ran a popular restaurant",News,Philadelphia Daily News,2015-09-22T11:49:54Z
3d2eeebc-fefa-4c3d-9b36-ec0d05656bd9,"Ashkenazi Jews began reciting Selichot prayers on Saturday night, unlike our Sephardi and Mizrachi brother and sisters who began on Rosh Hodesh Elul. We are now well into the reflective days leading up to Rosh Hashana and Yom Kippur. Those all-important preparation days when we need to ask forgiveness for any wrong doing that we have committed against others....",For the sin which we have committed before You by baseless hatred of Jew against Jew,News,Bombay News.Net,2015-09-08T07:33:02Z
5d0c5799-8b38-45ff-a2f7-73528161287c,"Subscribe today for full access on your desktop, tablet, and mobile device. 
Subscribe Now 
12 
1 Share This Story! 
Let friends in your social network know what you are reading about 
Overturned semi on S.R. 109 in Wilson cleared 
An overturned tractor-trailer has slowed traffic on State Route 109 northbound in northern Wilson County near Cherokee Dock Drive. 
Post to Facebook 
Try Another 

Audio CAPTCHA 

Image CAPTCHA 

Help 
{#
                    
                    #} 
Cancel Send 
Sent! 
A link has been sent to your friend's email address. 
Posted! 
A link has been posted to your Facebook feed. 

An overturned tractor-trailer on State Route 109 in northern Wilson County has slowed traffic in both directions. (Photo: File) 

An overturned tractor-trailer that wrecked Thursday morning on State Route 109 northbound in northern Wilson County near Cherokee Dock Drive and the Sumner County line has been cleared. 

The crash, which occurred around 10:40 a.m., has partially blocked traffic in both directions for much of the day. The clearing estimate was first set for 3 p.m., and then extended. It was cleared according to the Tennessee Department of Transportation's SmartWay map before 3:30 p.m. 

Serious injuries weren't immediately reported from the wreck, according to Highway Patrol dispatchers. 

Reach Andy Humbles at 615-726-5939 and on Twitter @ AndyHumbles. 

Read or Share this story: http://tnne.ws/1UJIxWf 
TOP VIDEOS More Stories 0) { %> 
0) { %> 

0) { %>",Overturned semi on S.R. 109 in Wilson cleared,News,Tennessean,2015-09-10T21:00:20Z
